3/30/2024 11:35:01 AM,3/30/2024 7:35:01 AM,IPL,0.044,0.000
3/30/2024 11:35:01 AM,3/30/2024 7:35:01 AM,LGEE,613.639,-102.000
3/30/2024 11:35:01 AM,3/30/2024 7:35:01 AM,LINDEN,-314.386,-315.000
3/30/2024 11:35:01 AM,3/30/2024 7:35:01 AM,MEC,-81.976,-400.000
3/30/2024 11:35:01 AM,3/30/2024 7:35:01 AM,MECS,-2686.399,-175.000
3/30/2024 11:35:01 AM,3/30/2024 7:35:01 AM,NIPS,-1673.697,0.000
3/30/2024 11:35:01 AM,3/30/2024 7:35:01 AM,NYIS,-35.910,-134.938
3/30/2024 11:35:01 AM,3/30/2024 7:35:01 AM,PJM MISO,-4176.957,-1647.995
3/30/2024 11:35:01 AM,3/30/2024 7:35:01 AM,PJM RTO,-2324.814,-2214.148
3/30/2024 11:35:01 AM,3/30/2024 7:35:01 AM,SAYR,-560.000,-560.000
3/30/2024 11:35:01 AM,3/30/2024 7:35:01 AM,TVA,1077.458,368.000
3/30/2024 11:35:01 AM,3/30/2024 7:35:01 AM,WEC,206.594,-250.000
3/30/2024 11:30:01 AM,3/30/2024 7:30:01 AM,ALTE,-599.024,-742.000
3/30/2024 11:30:01 AM,3/30/2024 7:30:01 AM,ALTW,378.158,0.000
3/30/2024 11:30:01 AM,3/30/2024 7:30:01 AM,AMIL,775.267,634.666
3/30/2024 11:30:01 AM,3/30/2024 7:30:01 AM,CIN,-577.558,-735.000
3/30/2024 11:30:01 AM,3/30/2024 7:30:01 AM,CPLE,628.093,-207.000
3/30/2024 11:30:01 AM,3/30/2024 7:30:01 AM,CPLW,-2.399,0.000
3/30/2024 11:30:01 AM,3/30/2024 7:30:01 AM,CWLP,21.600,0.000
3/30/2024 11:30:01 AM,3/30/2024 7:30:01 AM,DUKE,749.400,685.000
3/30/2024 11:30:01 AM,3/30/2024 7:30:01 AM,HTP,-307.500,-300.000
3/30/2024 11:30:01 AM,3/30/2024 7:30:01 AM,IPL,-30.747,0.000
3/30/2024 11:30:01 AM,3/30/2024 7:30:01 AM,LGEE,610.130,-102.000
3/30/2024 11:30:01 AM,3/30/2024 7:30:01 AM,LINDEN,-314.201,-315.000
3/30/2024 11:30:01 AM,3/30/2024 7:30:01 AM,MEC,-68.393,-400.000
3/30/2024 11:30:01 AM,3/30/2024 7:30:01 AM,MECS,-2681.600,-175.000
3/30/2024 11:30:01 AM,3/30/2024 7:30:01 AM,NIPS,-1670.127,0.000
3/30/2024 11:30:01 AM,3/30/2024 7:30:01 AM,NYIS,-99.766,-135.079
3/30/2024 11:30:01 AM,3/30/2024 7:30:01 AM,PJM MISO,-4270.734,-1667.313
